iter	Logloss
209	0.0880314593
210	0.08755800352
211	0.08706434185
212	0.08660347826
213	0.08617131105
214	0.08569339451
215	0.08524692759
216	0.08479421967
217	0.08431894817
218	0.08397130975
219	0.08355223674
220	0.083123664
221	0.08260333171
222	0.08222218509
223	0.08191269991
224	0.08150241472
225	0.08116243326
226	0.08070595103
227	0.08023075109
228	0.07964186154
229	0.07918868754
230	0.07881758893
231	0.07841939288
232	0.0779631039
233	0.0776382394
234	0.07717207745
235	0.07674788257
236	0.07633797355
237	0.07599235405
238	0.07559839108
239	0.07514520117
240	0.07472123353
241	0.07444791977
242	0.07398128044
243	0.07367200206
244	0.0732034239
245	0.07286836988
246	0.07249757375
247	0.07212017886
248	0.07173692305
249	0.07145097099
250	0.07119436672
251	0.07093044342
252	0.07064657978
253	0.07025726988
254	0.06988767865
255	0.06949053459
256	0.06914606633
257	0.06892516246
258	0.0685820038
259	0.06824765086
260	0.06795946848
261	0.06752015943
262	0.06724794813
263	0.06697689523
264	0.06673233921
265	0.06637671149
266	0.06609411867
267	0.06585373717
268	0.06552876145
269	0.06523588592
270	0.06495117882
271	0.06466226353
272	0.06442767632
273	0.06403762529
274	0.06380425836
275	0.0635163225
276	0.06321649383
277	0.06288484034
278	0.0625843381
279	0.0622575004
280	0.06207608648
281	0.06178340243
282	0.06149237657
283	0.06119086449
284	0.06090858855
285	0.06068375888
286	0.06047738844
287	0.06028544706
288	0.05997538937
289	0.05971597222
290	0.05936482809
291	0.05911888823
292	0.05890951893
293	0.05867277503
294	0.05836101449
295	0.05808578454
296	0.05789925058
297	0.05769106179
298	0.05744554342
299	0.05714529439
300	0.05688828339
301	0.05664619538
302	0.05645494554
303	0.05624532907
304	0.05608522886
305	0.05591725442
306	0.0556180404
307	0.05541863841
308	0.05526740647
309	0.05507706053
310	0.05480065704
311	0.05458714451
312	0.05445054261
313	0.0542287766
314	0.05392066863
315	0.05374022167
316	0.05354376505
317	0.05334683182
318	0.05315477731
319	0.05290747039
320	0.05272762241
321	0.05252515999
322	0.05237206885
323	0.05215377151
324	0.0518962213
325	0.05175006723
326	0.05154378341
327	0.0513369235
328	0.0511428662
329	0.05091567449
330	0.05068395682
331	0.05046109434
332	0.05028321678
333	0.05000758362
334	0.04974451508
335	0.04963541326
336	0.04948486531
337	0.04928604398
338	0.04918912191
339	0.04901112115
340	0.04885196021
341	0.04868098796
342	0.04854740341
343	0.04838606901
344	0.04821220096
345	0.04803503342
346	0.0478729293
347	0.04772082397
348	0.0475636176
349	0.04746776385
350	0.04727001285
351	0.04708628428
352	0.04690382138
353	0.04670023034
354	0.04651055114
355	0.04622556603
356	0.0460664192
357	0.04589755105
358	0.04576795451
359	0.04566862604
360	0.04543774207
361	0.04523616585
362	0.04510332515
363	0.04499121158
364	0.04485492112
365	0.04469994695
366	0.04452989936
367	0.04439230514
368	0.0442650164
369	0.04413433626
370	0.04399674783
371	0.04383561786
372	0.04367312795
373	0.04353704898
374	0.0433466686
375	0.04322299653
376	0.04309827865
377	0.04294060642
378	0.04276045975
379	0.04270355184
380	0.04256146179
381	0.04242205882
382	0.04226738102
383	0.04216436308
384	0.0419918102
385	0.04184423655
386	0.04173904471
387	0.04160945407
388	0.04153407499
389	0.04139909672
390	0.0412818652
391	0.04115094869
392	0.04101800279
393	0.04091213782
394	0.04076787572
395	0.04060580545
396	0.0405030168
397	0.04037175421
398	0.04030469034
399	0.04016192753
400	0.04004522571
401	0.03991335311
402	0.03977374268
403	0.03964073804
404	0.03949152427
405	0.03931470631
406	0.03923264209
407	0.03909931795
408	0.03899741695
409	0.03892124796
410	0.03881497392
411	0.03868900069
412	0.03854811233
413	0.03840574398
414	0.03825653552
415	0.03815765664
416	0.03803918452
417	0.03792503151
418	0.03779427683
419	0.03768588171
420	0.03752441987
421	0.03740972907
422	0.03733702527
423	0.03722430124
424	0.0371250157
425	0.03697802276
426	0.03686174007
427	0.03673561961
428	0.03661234491
429	0.03655119303
430	0.03644117646
431	0.03635435036
432	0.0362388178
433	0.03615651626
434	0.03606231147
435	0.03592513482
436	0.03576495173
437	0.03566181533
438	0.03554946751
439	0.03545935754
440	0.03533118617
441	0.03526822793
442	0.03515363864
443	0.03505299585
444	0.03495201778
445	0.03484559652
446	0.03474163151
447	0.03466972065
448	0.03449289999
449	0.03436521997
450	0.03427114543
451	0.03420292668
452	0.03409583355
453	0.03396497707
454	0.03388602833
455	0.03376763311
456	0.03363495351
457	0.03354576474
458	0.03343449802
459	0.03333271585
460	0.03321251713
461	0.03312900507
462	0.03303020085
463	0.03291828613
464	0.03278312052
465	0.03268476881
466	0.03257194408
467	0.03247123841
468	0.03236688976
469	0.03225871988
470	0.03213519056
471	0.03202837578
472	0.03191651465
473	0.03181513348
474	0.03176269564
475	0.03166963123
476	0.03157576744
477	0.03149044432
478	0.03143390475
479	0.03133210695
480	0.03121174546
481	0.03113592155
482	0.03103011482
483	0.03093647945
484	0.03085959333
485	0.03076600571
486	0.03066242004
487	0.03056708093
488	0.03043804142
489	0.03035278421
490	0.03028471173
491	0.03018894965
492	0.030120464
493	0.03002978551
494	0.02989803957
495	0.02984417868
496	0.02974269211
497	0.02968959085
498	0.02962378243
499	0.02955046591
500	0.02946613995
501	0.02942885749
502	0.02933531432
503	0.02925795873
504	0.02918524237
505	0.02914234344
506	0.02906428439
507	0.02900698384
508	0.02895168238
509	0.0289076046
510	0.02884479924
511	0.02875260915
512	0.02866279508
513	0.02860694279
514	0.02855933287
515	0.02846041958
516	0.02835719278
517	0.02829263036
518	0.02821739537
519	0.02814909371
520	0.02808294325
521	0.02801439273
522	0.0279591945
523	0.0279010892
524	0.02783018348
525	0.02778182213
526	0.02771073761
527	0.02762064585
528	0.02752136881
529	0.02746639012
530	0.02734387119
531	0.02725322079
532	0.02721980736
533	0.02716080206
534	0.02708720038
535	0.02699070963
536	0.02691774473
537	0.02687310953
538	0.02678738797
539	0.02672461649
540	0.02668088024
541	0.02661757486
542	0.02655580051
543	0.02647722115
544	0.02643290045
545	0.02636709116
546	0.02630065247
547	0.02621983792
548	0.02617612477
549	0.02612373302
550	0.0260665397
551	0.02601455285
552	0.02597245422
553	0.02590894117
554	0.02584740074
555	0.02576585579
556	0.02571529405
557	0.02565419827
558	0.02558993071
559	0.02550972374
560	0.02544902461
561	0.02537611492
562	0.02534332758
563	0.02527203894
564	0.02521964998
565	0.02518098959
566	0.02508703395
567	0.02502967592
568	0.02496491927
569	0.02490876524
570	0.02483107822
571	0.02476942013
572	0.02470247761
573	0.02461731913
574	0.02455891685
575	0.02450138889
576	0.02443157187
577	0.02436213311
578	0.02431454522
579	0.0242545508
580	0.02418513579
581	0.02414359906
582	0.02409053775
583	0.02408632656
584	0.02402885426
585	0.02394295933
586	0.02390455265
587	0.02381580354
588	0.02375897549
589	0.02370188817
590	0.02364434873
591	0.02358169972
592	0.02352641007
593	0.02346649177
594	0.02344259177
595	0.02337742906
596	0.02335057293
597	0.02329057252
598	0.02324939225
599	0.02318417323
600	0.02314124008
601	0.02309655608
602	0.02304176079
603	0.02299114365
604	0.02293807627
605	0.02286388253
606	0.02279267755
607	0.02273058463
608	0.02265393252
609	0.02258741543
610	0.02251660073
611	0.02247581188
612	0.02241857772
613	0.02236720333
614	0.0223207907
615	0.02228518425
616	0.02223574511
617	0.02218848586
618	0.02213930362
619	0.02210000328
620	0.02205028822
621	0.02200595904
622	0.02194164392
623	0.02186889241
624	0.02180797125
625	0.02177461692
626	0.02171000604
627	0.02166223148
628	0.02162923908
629	0.02159626866
630	0.02154767124
631	0.0215066615
632	0.02147135124
633	0.02143083047
634	0.0213716369
635	0.02133909528
636	0.0212902693
637	0.02126962774
638	0.0212101315
639	0.0211702134
640	0.02113106326
641	0.02107821828
642	0.0210503664
643	0.02097986607
644	0.02092438924
645	0.02087838988
646	0.02082502626
647	0.02076526429
648	0.02073172753
649	0.02068404381
650	0.02061053038
651	0.02056381276
652	0.02050984282
653	0.02046792707
654	0.02041386054
655	0.02038859687
656	0.02034357972
657	0.02031108931
658	0.02028551231
659	0.02024570606
660	0.02017432787
661	0.02013329151
662	0.02008770515
663	0.02005194867
664	0.02001303723
665	0.01997897225
666	0.01994998724
667	0.01991829675
668	0.01986430893
669	0.01982550102
670	0.01979640499
671	0.01974251102
672	0.01968059484
673	0.01964290251
674	0.01962045565
675	0.01959970072
676	0.01954252548
677	0.01949167092
678	0.01946082423
679	0.01942602257
680	0.0193810633
681	0.01935871325
682	0.01931587005
683	0.01927562684
684	0.01922861975
685	0.01918148209
686	0.01914383164
687	0.01910517477
688	0.01907858691
689	0.01903536357
690	0.01899975085
691	0.01898024718
692	0.0189257288
693	0.01890442857
694	0.01887704251
695	0.01882470689
696	0.01877848764
697	0.0187599612
698	0.01873249638
699	0.0187058244
700	0.0186598425
701	0.01862598298
702	0.0185847349
703	0.01853374119
704	0.01848758217
705	0.01843952853
706	0.01841734537
707	0.01838921165
708	0.01834766486
709	0.01830667661
710	0.01826925432
711	0.01821688614
712	0.01818523139
713	0.01816049208
714	0.01814858167
715	0.01811514576
716	0.01808752561
717	0.01807163829
718	0.01802033783
719	0.01798788491
720	0.01797289409
721	0.01794397283
722	0.01790801988
723	0.01786772245
724	0.01783847075
725	0.01778935324
726	0.01776518366
727	0.01774345382
728	0.01769386704
729	0.01763590885
730	0.01759553612
731	0.0175884423
732	0.01755968754
733	0.01754343432
734	0.01750754308
735	0.01747231587
736	0.01742432697
737	0.01737867904
738	0.01733858409
739	0.01732906163
740	0.01729639359
741	0.0172637427
742	0.01722766555
743	0.01720130625
744	0.01718892943
745	0.01715307562
746	0.0171386252
747	0.01710172161
748	0.01709103364
749	0.01705545334
750	0.01702599599
751	0.01697852665
752	0.01692897309
753	0.01689421792
754	0.0168689007
755	0.01683671862
756	0.01677676924
757	0.01673052651
758	0.01667211271
759	0.01664078117
760	0.01660968444
761	0.01658025234
762	0.0165465744
763	0.01650190267
764	0.01648161911
765	0.01644090926
766	0.01640413021
767	0.01634416306
768	0.01632182896
769	0.01629276142
770	0.01625808604
771	0.01623544834
772	0.01621006969
773	0.01618589696
774	0.0161350525
775	0.01611093965
776	0.01609024254
777	0.01605361562
778	0.01601371097
779	0.0159790251
780	0.0159553267
781	0.01593673659
782	0.01589923085
783	0.01587349833
784	0.01584186925
785	0.01580929585
786	0.0157821518
787	0.01575715203
788	0.01573306525
789	0.01572043765
790	0.01569107909
791	0.01564517176
792	0.01560738036
793	0.0155796181
794	0.0155262554
795	0.01549878327
796	0.0154761095
797	0.01544423858
798	0.01542187901
799	0.01539552079
800	0.01536587445
801	0.01535840628
802	0.01533656264
803	0.01530669744
804	0.01527666162
805	0.01523337619
806	0.01519467891
807	0.01516605104
808	0.01515116469
809	0.01512039714
810	0.01509254721
811	0.01506407418
812	0.01501638061
813	0.01499847314
814	0.014978311
815	0.01495527161
816	0.01491934928
817	0.01489143399
818	0.01486800435
819	0.01483859173
820	0.01482130213
821	0.01479473879
822	0.01479179018
823	0.01476016747
824	0.01475304299
825	0.01472520502
826	0.01469775094
827	0.01465655216
828	0.0146173394
829	0.01458635516
830	0.01455614047
831	0.01452359064
832	0.01451007418
833	0.01448369554
834	0.01447769764
835	0.01445874105
836	0.01444816913
837	0.01441905599
838	0.01438525416
839	0.0143557592
840	0.0143415003
841	0.01430671627
842	0.01429760586
843	0.0142680557
844	0.01424085887
845	0.01421287749
846	0.01419535368
847	0.01419387704
848	0.014177528
849	0.01414806661
850	0.01411457483
851	0.01409254375
852	0.01405710987
853	0.01402380864
854	0.01400544553
855	0.01398188724
856	0.01394632259
857	0.01392012463
858	0.01389565919
859	0.01387126757
860	0.01384170598
861	0.01382876764
862	0.01378850917
863	0.01378111717
864	0.01375805294
865	0.01370962794
866	0.01367543737
867	0.01365320794
868	0.01363206253
869	0.01361840263
870	0.01358754864
871	0.01356850176
872	0.01353293695
873	0.01351243203
874	0.01349529134
875	0.01347223046
876	0.01344425345
877	0.01344100032
878	0.01341498416
879	0.01340977344
880	0.01337610581
881	0.0133492984
882	0.01332880305
883	0.01331292697
884	0.01327941404
885	0.01327673509
886	0.01327127006
887	0.01324453468
888	0.01321568662
889	0.01319699113
890	0.01317267728
891	0.0131593581
892	0.01313941688
893	0.01311107558
894	0.01310701932
895	0.01308291812
896	0.01306458432
897	0.01304541172
898	0.01302111543
899	0.0130025472
900	0.01297871086
901	0.01294583383
902	0.0129266571
903	0.01289278528
904	0.0128600764
905	0.01285250811
906	0.01282561127
907	0.01282203413
908	0.01279644861
909	0.01278229393
910	0.01272956328
911	0.01271767969
912	0.01269582994
913	0.01266574297
914	0.01264380398
915	0.01263297609
916	0.01262672444
917	0.01260565674
918	0.01258730339
919	0.01256562378
920	0.01253187405
921	0.01250524625
922	0.01247513864
923	0.0124703877
924	0.01245820786
925	0.01245661552
926	0.01245484371
927	0.01243185515
928	0.01243021501
929	0.0124112202
930	0.01239271786
931	0.01236288655
932	0.01235103669
933	0.01232522837
934	0.01230980258
935	0.01227576059
936	0.01224848206
937	0.01222418973
938	0.0122079754
939	0.01218204086
940	0.01218023316
941	0.01217519247
942	0.01215366342
943	0.01215235415
944	0.0121234512
945	0.01210294888
946	0.01208310931
947	0.01205548567
948	0.0120304234
949	0.01202608551
950	0.0119989059
951	0.01198207308
952	0.01197691563
953	0.01197006055
954	0.01194621019
955	0.01192854133
956	0.01191213919
957	0.01189043158
958	0.01187642995
959	0.0118524388
960	0.01184559318
961	0.01181835522
962	0.01179948074
963	0.0117960939
964	0.01176207784
965	0.01174385398
966	0.01172023115
967	0.01171860457
968	0.01169972138
969	0.01167777545
970	0.01167657495
971	0.01167352175
972	0.01167211278
973	0.01166958524
974	0.01165075962
975	0.01163133387
976	0.01160890002
977	0.0115893904
978	0.01157121091
979	0.01155415193
980	0.01153519179
981	0.01152069219
982	0.01151800747
983	0.01150152486
984	0.01149940244
985	0.0114883405
986	0.01147569649
987	0.01147428035
988	0.01146880061
989	0.01145976711
990	0.0114441001
991	0.01142179035
992	0.01141226653
993	0.01139431694
994	0.01137607467
995	0.01135866962
996	0.01134216845
997	0.01133006584
998	0.0113138723
999	0.0112894103
